185400,0,185400,0,185400,0
185600,0,185600,0,185600,0
185800,0,185800,0,185800,0
186000,0,186000,0,186000,0
186200,0,186200,0,186200,0
186400,0,186400,0,186400,0
186600,0,186600,0,186600,0
186800,0,186800,0,186800,0
187000,1,187000,0,187000,0
187200,0,187200,0,187200,0
187400,0,187400,0,187400,0
187600,0,187600,0,187600,0
187800,0,187800,0,187800,0
188000,0,188000,0,188000,0
188200,0,188200,0,188200,0
188400,0,188400,0,188400,0
188600,0,188600,0,188600,0
188800,0,188800,0,188800,0
189000,0,189000,0,189000,0
189200,0,189200,0,189200,0
189400,0,189400,0,189400,0
189600,1,189600,0,189600,0
189800,0,189800,0,189800,0
190000,0,190000,0,190000,0
190200,0,190200,0,190200,0
190400,0,190400,0,190400,0
190600,0,190600,0,190600,0
190800,0,190800,0,190800,0
191000,0,191000,0,191000,0
191200,0,191200,0,191200,0
191400,0,191400,0,191400,0
191600,0,191600,0,191600,0
191800,0,191800,0,191800,0
192000,0,192000,0,192000,0
192200,0,192200,0,192200,0
192400,0,192400,0,192400,0
192600,0,192600,0,192600,0
192800,0,192800,0,192800,0
193000,0,193000,0,193000,0
193200,0,193200,0,193200,0
193400,0,193400,0,193400,0
193600,0,193600,0,193600,0
193800,0,193800,0,193800,0
194000,0,194000,0,194000,0
194200,0,194200,0,194200,0
194400,0,194400,0,194400,0
194600,0,194600,0,194600,0
194800,0,194800,0,194800,0
195000,0,195000,0,195000,0
195200,0,195200,0,195200,0
195400,0,195400,0,195400,0
195600,0,195600,0,195600,0
195800,0,195800,0,195800,0
196000,0,196000,0,196000,0
196200,0,196200,0,196200,0
196400,1,196400,0,196400,0
196600,0,196600,0,196600,0
196800,0,196800,0,196800,0
197000,0,197000,0,197000,0
197200,0,197200,0,197200,0
197400,1,197400,0,197400,0
197600,0,197600,0,197600,0
197800,0,197800,0,197800,0
198000,0,198000,0,198000,0
198200,0,198200,0,198200,0
198400,0,198400,0,198400,0
198600,1,198600,0,198600,0
198800,0,198800,0,198800,0
199000,0,199000,0,199000,0
199200,0,199200,0,199200,0
199400,0,199400,0,199400,0
199600,0,199600,0,199600,0
199800,0,199800,0,199800,0
200000,0,200000,0,200000,0
